name,key,C_Major,C_minor,C#/D♭_Major,C#/D♭_minor,D_Major,D_minor,D#/E♭_Major,D#/E♭_minor,E_Major,E_minor,F_Major,F_minor,F#/G♭_Major,F#/G♭_minor,G_Major,G_minor,G#/A♭_Major,G#/A♭_minor,A_Major,A_minor,A#/B♭_Major,A#/B♭_minor,B_Major,B_minor
rouge（Sexy Zone） ,A_minor,0,0,0,0,0,1,0,0,0,40,40,0,0,0,47,0,0,0,0,40,0,0,0,0
GAME（Sexy Zone） ,E_minor,40,0,4,0,24,0,0,0,0,51,0,0,23,0,32,0,0,0,0,11,0,0,43,0
バィバィDuバィ ～See you again～（Sexy Zone） ,A_Major,3,0,8,8,5,1,4,4,21,10,6,0,14,4,11,2,3,6,8,3,0,0,21,2
君と…Milky way（Sexy Zone） ,C_Major,27,0,0,0,0,5,0,0,0,1,18,3,0,0,33,0,12,0,0,18,4,0,0,0
Don't Stop Sexy Boyz!～Sexy Boyz～（Sexy Zone） ,B_Major,0,0,0,14,0,0,0,1,12,0,0,0,44,0,0,0,0,34,3,0,0,0,10,0
Silver Moon（Sexy Zone） ,A_Major,0,1,1,11,28,0,0,0,35,0,1,0,0,27,5,0,0,0,25,0,0,0,0,12
IF YOU WANNA DANCE（Sexy Zone） ,D#/E♭_Major,0,49,0,0,14,0,3,0,0,0,0,18,0,0,17,7,7,0,0,0,1,0,0,0
完全マイウェイ（Sexy Zone） ,A#/B♭_Major,32,10,2,0,0,10,17,0,0,7,29,0,1,0,20,6,5,0,3,7,47,0,0,0
Sexy Zone（Sexy Zone） ,D_Major,1,1,9,6,35,0,1,0,19,2,6,1,4,30,17,1,2,2,36,0,1,0,7,26
SADISTIC AURORA SHOW（SHAKA LABBITS） ,F_Major,0,2,5,0,6,9,18,1,0,0,19,0,6,0,0,10,0,0,0,0,4,0,0,0
GO（SHAKA LABBITS） ,E_Major,10,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,39,0,0,0,52,0
行きたくない（SHISHAMO） ,D_Major,0,0,0,0,14,0,0,0,25,0,0,0,27,9,42,0,0,0,15,0,0,0,0,25
バンドマン（SHISHAMO） ,G_Major,44,5,23,0,41,1,17,0,0,42,11,0,0,15,39,0,0,0,11,4,2,0,7,8
こんな僕そんな君（SHISHAMO） ,B_Major,6,0,6,29,7,0,26,14,38,0,3,0,19,2,1,2,0,27,7,0,0,0,46,0
夏の恋人（SHISHAMO） ,F#/G♭_Major,0,0,16,4,3,2,2,12,6,0,1,0,30,0,0,0,5,7,0,0,10,10,11,18
休日（SHISHAMO） ,C_Major,46,0,0,0,7,0,0,0,10,0,32,0,1,0,28,0,1,0,0,45,0,0,0,0
がたんごとん（SHISHAMO） ,C_Major,48,0,0,0,0,18,9,0,0,18,32,13,0,0,9,0,0,0,0,12,0,0,0,0
君とゲレンデ～動画視聴Ver.～（SHISHAMO） ,E_Major,10,0,12,20,12,0,0,0,26,0,0,0,12,8,1,0,3,24,33,15,2,0,25,0
手のひらの宇宙（SHISHAMO） ,D_Major,14,0,0,0,34,0,0,0,17,5,3,0,14,19,29,0,12,0,17,2,11,0,0,18
お菓子作り（SHISHAMO） ,D#/E♭_Major,0,26,0,0,0,0,22,0,0,0,4,11,0,0,10,3,26,0,0,0,31,0,0,0
君との事（SHISHAMO） ,C#/D♭_Major,0,0,30,0,2,0,0,35,0,19,3,27,11,1,0,0,14,0,15,0,3,7,5,0
夏の恋人～動画視聴Ver.～（SHISHAMO） ,F#/G♭_Major,0,0,15,3,2,1,2,11,5,0,1,0,28,0,0,0,5,7,0,0,9,10,10,17
みんなのうた（SHISHAMO） ,D_Major,6,0,0,0,22,0,0,0,11,4,1,0,4,6,34,0,1,0,27,0,10,0,0,19
宿題が終わらない（SHISHAMO） ,C#/D♭_Major,13,0,37,0,0,0,6,2,1,0,4,4,41,3,0,0,47,0,1,0,0,14,14,0
熱冷まシート（SHISHAMO） ,F_Major,42,0,7,0,0,31,12,0,0,0,41,0,0,0,5,0,0,0,3,15,44,0,1,0
夢のはなし（SHISHAMO） ,F_Major,43,0,13,0,3,5,1,0,0,0,35,0,15,0,7,5,4,4,9,0,14,0,5,0
熱帯夜（SHISHAMO） ,D_Major,0,0,0,0,6,0,4,0,0,44,0,0,1,38,1,0,0,0,43,1,0,0,8,31
第3ボタン（SHISHAMO） ,A#/B♭_Major,0,1,2,0,0,0,44,7,0,0,55,2,12,0,0,31,26,0,12,0,67,0,0,0
明日も（SHISHAMO） ,C#/D♭_Major,11,20,21,0,4,14,2,11,9,8,17,10,23,2,18,16,14,1,4,11,8,12,10,12
恋する（SHISHAMO） ,E_Major,0,0,0,28,11,0,0,0,59,0,0,0,19,14,0,3,15,16,31,0,2,0,20,8
中庭の少女たち（SHISHAMO） ,E_Major,1,0,16,26,2,0,1,0,39,0,10,0,0,51,6,0,9,28,6,0,1,0,29,6
冬の唄（SHISHAMO） ,C_Major,26,0,0,0,17,0,0,0,13,0,17,9,3,0,54,0,0,0,0,32,0,0,0,0
旅がえり（SHISHAMO） ,E_Major,18,0,0,36,0,0,1,0,10,0,0,0,7,14,0,0,10,27,37,1,0,0,23,0
僕に彼女ができたんだ～動画視聴Ver.～（SHISHAMO） ,D#/E♭_Major,2,30,0,10,0,0,22,0,8,0,12,8,0,5,3,0,11,0,4,0,39,0,26,0
君と夏フェス（SHISHAMO） ,E_Major,18,7,3,7,8,16,0,0,4,0,17,0,4,0,13,5,7,7,20,18,23,12,8,0
生きるガール（SHISHAMO） ,G_Major,26,0,3,0,10,0,0,0,30,18,65,0,0,0,54,0,0,0,5,1,4,0,8,10
深夜のラジオ（SHISHAMO） ,D_Major,17,0,8,0,26,0,0,0,34,0,0,0,35,2,50,2,3,0,21,0,5,0,0,63
明日も～動画視聴Ver.～（SHISHAMO） ,C#/D♭_Major,11,20,21,0,4,14,2,11,9,8,17,10,23,2,18,16,14,1,4,11,8,12,10,12
笑顔のとなり（SHISHAMO） ,B_Major,4,0,0,44,6,0,5,7,6,11,0,0,33,5,0,3,6,20,2,0,0,0,51,0
僕に彼女ができたんだ（SHISHAMO） ,D#/E♭_Major,2,30,0,10,0,0,22,0,8,0,12,8,0,5,3,0,11,0,4,0,39,0,26,0
女ごころ（SHISHAMO） ,D_Major,0,0,2,0,33,0,0,0,0,43,18,0,4,31,31,0,3,0,24,2,2,0,0,12
水色の日々（SHISHAMO） ,E_Major,3,4,0,18,6,0,0,0,32,0,0,0,2,28,9,0,3,27,23,8,3,0,27,5
推定移動距離（SHISHAMO） ,A_Major,0,0,2,22,12,13,0,0,18,0,0,0,7,11,3,0,3,0,19,0,1,0,3,17
恋に落ちる音が聞こえたら（SHISHAMO） ,F_Major,21,5,15,4,8,11,9,1,0,0,27,0,23,0,6,8,6,0,1,23,24,17,4,3
熱帯夜～動画視聴Ver.～（SHISHAMO） ,D_Major,0,0,0,0,6,0,4,0,0,44,0,0,1,38,1,0,0,0,43,1,0,0,8,31
君とゲレンデ（SHISHAMO） ,E_Major,10,0,12,20,12,0,0,0,26,0,0,0,12,8,1,0,3,24,33,15,2,0,25,0
絆創膏（SHISHAMO） ,C_Major,42,0,0,0,0,2,8,0,5,3,23,0,3,0,39,0,0,0,0,21,9,0,9,0
君に告白した理由（SHISHAMO） ,D#/E♭_Major,1,11,32,0,9,0,42,0,2,0,8,4,1,0,6,2,47,2,6,0,47,0,4,0
サブギターの歌（SHISHAMO） ,D#/E♭_Major,0,23,1,8,1,0,28,0,0,0,11,6,0,0,14,3,48,0,12,0,37,0,8,0
あの子のバラード（SHISHAMO） ,D#/E♭_Major,0,20,2,0,0,0,44,0,0,0,8,13,0,0,9,14,24,5,0,0,24,0,4,0
ごめんね、恋心（SHISHAMO） ,A_Major,0,0,0,27,8,38,0,0,21,0,13,0,11,11,3,0,0,0,37,0,0,0,0,12
君と夏フェス～動画視聴Ver.～（SHISHAMO） ,E_Major,18,7,3,7,8,16,0,0,4,0,17,0,4,0,13,5,7,7,20,18,23,12,8,0
男達のメロディー（SHOGUN） ,C#/D♭_Major,0,0,27,0,0,0,22,3,0,0,13,0,39,0,7,0,46,0,0,0,0,21,0,0
あなたと、（Shout it Out） ,D_Major,0,0,0,0,44,0,0,0,0,0,0,0,0,0,32,0,0,0,36,0,0,0,0,25
ハナウタ（Shout it Out） ,D#/E♭_Major,1,32,0,0,0,0,31,0,0,0,0,3,0,0,0,0,35,0,0,0,24,0,4,0
逆光（Shout it Out） ,D_Major,5,0,0,0,22,0,0,0,1,1,0,0,0,0,30,0,0,0,33,0,3,0,0,29
星降る夜に（Shout it Out） ,D#/E♭_Major,0,33,0,0,0,0,36,0,0,0,0,8,0,0,0,8,45,1,0,0,42,0,4,0
雨降り星（SINGER SONGER） ,A#/B♭_Major,0,6,0,0,0,0,30,0,0,0,24,0,0,0,0,3,0,0,0,0,30,0,0,0
"Baby, tonight（SINGER SONGER） ",A#/B♭_Major,0,4,0,0,0,4,12,0,0,0,4,0,0,0,0,4,0,0,0,0,20,0,0,0
初花凛々（SINGER SONGER） ,F#/G♭_Major,0,0,28,0,0,0,0,32,0,0,0,0,39,0,0,0,0,2,0,0,4,0,40,0
Home（SINGER SONGER） ,G_Major,23,0,0,0,23,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
ロマンチックモード（SINGER SONGER） ,D#/E♭_Major,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0,19,0,0,0,34,0,0,0
オアシス（SINGER SONGER） ,G_minor,0,1,0,0,0,0,23,0,0,0,25,0,0,0,0,14,0,0,0,0,23,0,0,0
Millions of Kiss（SINGER SONGER） ,D_Major,4,0,0,0,37,0,0,0,0,4,8,0,0,0,48,2,0,0,16,4,0,0,0,6
雨のララバイ（SINGER SONGER） ,C#/D♭_Major,0,0,18,0,0,0,2,0,0,0,5,0,6,6,0,0,12,0,0,0,0,6,0,0
"SING A SONG～NO MUSIC, NO LOVE LIFE～(Album Edit)（SINGER SONGER） ",F#/G♭_Major,0,0,4,0,0,0,0,1,0,0,0,0,26,0,0,0,0,12,0,0,0,0,14,0
Come on you（SINGER SONGER） ,G_Major,4,10,0,0,2,0,0,0,4,12,3,0,0,0,23,0,0,0,3,7,0,0,1,6
Human（SING LIKE TALKING） ,G_Major,28,1,0,0,17,9,2,0,0,0,4,0,0,0,38,0,0,0,0,29,2,0,0,5
Longing～雨のRegret～（SING LIKE TALKING） ,G_Major,23,6,0,0,10,0,10,0,0,5,29,0,0,0,23,3,0,0,0,0,7,0,0,15
Finally（SING LIKE TALKING） ,G#/A♭_Major,3,7,21,3,6,0,21,0,9,0,0,9,4,0,0,0,27,1,1,0,0,25,4,0
楽園（SING LIKE TALKING） ,B_Major,0,0,0,11,0,0,0,14,36,2,0,0,17,6,1,0,0,20,6,0,0,0,23,0
The Great Escape（SING LIKE TALKING） ,G_Major,12,10,0,0,4,0,15,0,0,8,34,0,2,0,44,20,7,0,0,3,10,0,0,0
メビウスの帯（SING LIKE TALKING） ,C#/D♭_Major,0,0,14,0,0,0,15,26,0,0,16,14,28,0,2,0,32,1,0,0,0,22,2,0
風が吹いた日（SING LIKE TALKING） ,G_Major,5,12,0,0,6,3,11,0,0,9,15,0,7,0,61,0,0,0,6,23,10,0,3,0
Forget-Me-Nots～In Idleness～（SING LIKE TALKING） ,D_minor,25,0,0,0,27,28,0,0,0,4,27,0,0,0,6,0,0,0,0,0,27,0,0,0
無名の王 -A Wanderer's Story-（SING LIKE TALKING） ,A#/B♭_Major,1,16,0,0,1,0,9,16,2,0,10,21,3,0,4,8,3,0,6,0,46,2,3,0
89番目の星座（SING LIKE TALKING） ,A_Major,11,0,0,4,11,4,2,0,14,0,19,6,0,3,19,6,0,0,7,15,2,0,2,7
The Ruins～未来へ～（SING LIKE TALKING） ,A_minor,16,0,0,0,0,5,1,0,7,0,16,6,5,0,13,3,1,0,0,16,4,0,3,0
Hysterical Parade（SING LIKE TALKING） ,C_Major,21,0,1,0,0,23,2,0,0,4,29,0,0,0,19,0,0,0,4,33,10,0,1,0
Prima Donna（SING LIKE TALKING） ,A_Major,11,0,0,2,48,0,0,0,21,1,0,0,11,7,11,0,5,0,41,1,1,0,3,5
Luz（SING LIKE TALKING） ,G_Major,11,1,0,6,14,8,0,4,3,12,9,0,3,2,32,0,0,2,3,7,0,0,11,14
風向きが変わっちまいそうだ（SION） ,B_Major,0,0,0,0,0,0,0,0,51,0,0,0,83,0,0,0,0,43,0,0,0,0,93,0
がんばれがんばれ（SION） ,B_Major,0,0,2,5,0,0,0,0,26,1,4,0,31,0,1,0,0,9,0,0,0,0,44,0
メリーゴーランド（SION） ,G_Major,22,0,0,0,29,0,0,0,0,0,0,0,10,0,46,0,0,0,0,0,0,0,0,0
最初の鳴き声が聞きたい（SION） ,D_Major,0,0,0,0,22,0,0,0,0,0,0,0,0,8,12,0,0,0,36,0,0,0,0,12
ありがてぇ（SION） ,G_Major,26,0,0,0,31,0,0,0,0,14,0,0,0,0,53,0,0,0,0,0,0,0,0,0
俺の空は此処にある（SION） ,C_Major,37,0,0,0,0,6,0,0,0,7,7,0,0,0,31,0,0,0,0,11,0,0,0,0
こんなに天気がいいからよ（SION） ,G_Major,18,0,0,0,34,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
俺の声（SION） ,F_Major,32,0,0,0,0,21,0,0,0,0,36,0,0,0,0,0,0,0,0,8,32,0,0,0
早く帰ろう（SION） ,A_Major,0,0,25,0,44,0,0,0,23,0,0,0,0,25,0,0,0,0,19,0,0,0,2,2
せっかく生まれてきたからよ（SION） ,G#/A♭_Major,0,0,21,0,0,0,22,0,0,0,0,4,0,0,0,0,60,0,0,0,0,6,0,0
こんな大事な夜に（SION） ,A#/B♭_Major,0,0,0,0,23,0,36,0,0,0,10,0,0,0,0,4,0,0,0,0,31,0,0,0
ウイスキーを1杯（SION） ,G_Major,23,0,0,0,16,0,0,0,0,0,6,0,0,0,41,0,0,0,2,0,2,0,2,0
たまには自分を褒めてやろう（SIONと福山雅治） ,G_Major,24,0,0,0,30,0,0,0,0,20,0,0,0,0,42,0,0,0,0,0,0,0,0,0
JYURI-JYURI BABY（SKE48 (Team S)） ,E_minor,24,0,0,0,24,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0
12月のカンガルー（SKE48） ,F_Major,49,0,3,0,6,18,12,0,0,0,27,6,0,0,0,7,3,0,0,17,30,6,0,0
GALAXY of DREAMS（SKE48） ,E_minor,2,0,0,0,28,0,0,0,0,51,0,0,38,0,42,0,0,0,0,2,0,0,12,2
ここで一発（SKE48-だ～す～ & つ～ま～-） ,D#/E♭_Major,2,2,3,0,6,0,57,0,1,0,0,0,1,0,0,8,16,12,2,0,22,0,11,0
はにかみロリーポップ（SKE48-白組-） ,D#/E♭_Major,0,18,0,0,0,0,21,0,0,0,8,9,0,0,0,10,33,0,0,1,29,0,0,0
スルー・ザ・ナイト（SKE48(セレクション8)） ,F_Major,27,0,1,1,16,15,2,0,2,0,17,0,1,0,0,18,1,0,4,15,16,1,3,0
バンザイVenus（SKE48） ,E_Major,2,0,3,15,2,0,0,2,28,0,0,0,5,0,0,0,0,14,19,0,0,0,40,0
ラムネの飲み方（SKE48(teamK II)） ,A#/B♭_Major,10,2,0,0,4,12,12,0,3,8,36,2,0,0,23,12,3,0,0,16,11,0,0,0
パパは嫌い（SKE48） ,D_minor,18,0,0,0,0,29,0,0,2,6,2,0,0,0,6,13,0,0,13,0,15,0,0,0
チキンLINE（SKE48） ,D_minor,11,0,2,0,0,33,0,32,0,0,17,0,10,0,5,6,0,9,3,4,12,5,0,0
アイシテラブル!（SKE48） ,C_Major,25,0,0,0,0,15,0,0,0,17,19,0,0,0,41,0,0,0,0,15,3,0,0,0
Mayflower（SKE48） ,D#/E♭_Major,13,9,1,0,0,0,37,0,4,0,5,16,0,0,0,11,14,1,0,0,36,9,0,0
キスだって左利き（SKE48） ,C_Major,52,2,0,0,0,26,0,0,3,5,22,4,0,0,73,2,16,0,9,19,6,0,0,0
初恋の踏切（SKE48） ,F_Major,39,0,0,1,34,12,1,0,0,10,11,0,0,0,22,8,0,0,4,14,7,0,8,3
不器用太陽（SKE48） ,E_Major,0,0,0,35,0,0,0,0,31,0,0,0,0,3,0,0,3,1,30,0,0,0,63,0
賛成カワイイ!（SKE48） ,C_Major,52,0,0,0,0,11,2,0,0,7,25,0,0,0,51,0,2,0,4,27,4,0,4,0
望遠鏡のない天文台（SKE48 (Passion For You選抜)） ,C_Major,6,15,0,0,0,6,27,0,0,8,4,10,0,0,19,18,14,0,1,10,24,0,0,0
美しい稲妻（SKE48） ,C#/D♭_minor,4,0,2,46,6,0,0,1,14,10,0,0,2,26,4,0,14,2,17,8,0,0,35,0
彼女がいる（SKE48 (Team S)） ,A#/B♭_Major,0,15,0,0,7,13,37,3,2,0,57,0,0,0,0,27,0,0,0,0,51,0,0,0
世界が泣いてるなら（SKE48） ,G#/A♭_minor,0,0,0,10,0,0,25,0,18,0,0,3,26,0,2,0,5,33,2,0,6,14,23,0
制服を着た名探偵（SKE48（ドリーミングガールズ）） ,E_Major,0,0,0,22,2,0,0,1,34,0,0,0,0,11,2,0,4,22,20,9,0,0,43,2
道は なぜ続くのか?（SKE48-愛知トヨタ選抜-） ,E_Major,0,0,0,21,0,0,0,0,22,0,0,0,10,10,0,0,0,10,27,0,3,0,76,0
神々の領域（SKE48） ,D#/E♭_Major,2,39,0,0,0,2,27,0,0,0,0,10,0,0,6,9,37,0,0,0,58,0,0,0
パレオはエメラルド（SKE48） ,E_Major,18,0,0,13,18,0,0,2,27,12,0,0,0,12,15,0,4,18,14,3,0,0,15,15
焦燥がこの僕をだめにする（SKE48（Team K II）） ,F#/G♭_Major,2,0,49,0,2,0,0,33,0,0,2,0,37,0,0,0,0,0,0,0,4,4,38,0
兆し（SKE48(teamK II)） ,F_Major,32,2,0,0,4,17,4,0,0,0,35,2,0,0,5,14,0,0,2,5,16,5,0,0
今日までのこと、これからのこと（SKE48） ,G#/A♭_Major,0,8,19,3,0,0,47,6,18,0,0,14,30,0,2,0,37,12,0,0,0,9,12,0
未来とは？（SKE48） ,F_Major,55,2,18,0,0,23,7,0,0,0,29,2,0,0,0,10,0,0,0,7,16,7,0,0
桜、覚えていてくれ（SKE48（佐藤実絵子・中西優香・古川愛李）） ,C#/D♭_Major,0,0,31,0,0,0,0,11,0,0,4,7,22,4,0,0,42,0,0,0,0,23,1,0
片想いFinally（SKE48） ,F#/G♭_minor,1,7,10,9,24,1,0,10,26,1,18,2,0,25,1,0,6,0,19,1,4,6,1,16
僕は知っている（SKE48（DOCUMENTARY of SKE48）） ,D#/E♭_Major,3,20,0,0,4,0,43,0,0,0,0,15,0,0,4,3,21,6,0,0,40,3,0,0
前のめり（SKE48） ,B_Major,0,4,8,9,3,0,25,8,34,0,0,4,30,0,0,0,32,14,0,0,3,2,1,0
ずっとずっと先の今日（SKE48-セレクション18-） ,D_Major,0,0,0,0,31,0,0,0,0,11,0,0,0,16,22,0,0,0,25,0,0,0,2,12
お楽しみは明日から（SKE48（愛知トヨタ選抜）） ,A_Major,11,0,0,0,28,0,0,0,14,3,0,0,0,9,14,0,0,0,16,14,0,0,2,4
オキドキ（SKE48） ,F_Major,20,0,0,0,0,5,0,0,0,0,43,0,0,0,0,0,0,0,0,38,28,0,0,0
金の愛、銀の愛（SKE48） ,F_Major,29,0,2,0,0,34,2,0,0,3,27,2,0,0,0,2,2,0,6,0,32,0,0,0
コケティッシュ渋滞中（SKE48） ,G_Major,5,0,0,0,48,0,3,0,0,35,3,0,0,0,23,0,0,0,12,8,0,0,0,11
チョコの奴隷（SKE48） ,F_Major,32,0,1,0,0,19,2,0,0,0,15,0,1,0,2,14,1,0,0,22,34,0,0,0
誰かが君を想ってる（Skoop On Somebody） ,B_Major,3,0,0,7,0,4,7,7,18,1,2,0,12,0,3,0,0,15,0,4,4,0,16,0
Love Song（Skoop On Somebody） ,C_Major,41,0,0,0,0,23,0,0,3,28,29,3,3,0,35,7,0,0,12,19,0,0,1,0
Oh My Friend（Skoop On Somebody） ,G_Major,8,12,0,0,21,0,0,0,24,12,0,0,0,0,44,0,0,0,2,14,0,0,0,16
Because（Skoop On Somebody） ,C#/D♭_Major,0,0,37,0,0,0,0,13,0,0,0,6,12,0,1,0,28,4,3,0,5,6,9,0
Wednesday Lady（Skoop On Somebody） ,A#/B♭_Major,3,38,3,0,0,0,38,3,0,0,6,0,0,0,0,0,0,0,0,0,79,0,0,0
UP（Skoop On Somebody） ,A#/B♭_Major,0,16,4,0,4,19,27,0,20,0,20,12,8,0,0,45,0,0,1,0,17,0,0,0
椛 ～momiji～（Skoop On Somebody） ,D_Major,4,0,0,5,24,0,0,0,0,18,4,0,5,6,10,7,0,6,19,0,2,0,0,19
THE MUSIC（Skoop On Somebody） ,D_Major,0,0,0,0,11,0,0,0,6,25,0,0,3,38,38,0,4,0,26,3,0,0,0,22
Keep my love（SMAP） ,G#/A♭_Major,0,0,52,0,0,0,58,0,0,0,0,47,6,0,0,0,2,0,0,0,0,4,0,0
Otherside（SMAP） ,D_minor,25,0,9,0,15,75,7,0,7,0,33,0,22,0,33,0,0,0,0,0,4,0,10,1
Yes we are（SMAP） ,A#/B♭_Major,2,45,0,0,2,0,49,2,0,0,28,1,0,0,0,22,3,0,0,0,70,1,0,0
Joy!!（SMAP） ,F_Major,50,3,0,0,2,20,5,0,12,13,6,11,5,0,11,11,7,0,2,20,3,0,0,0
Top Of The World（SMAP） ,A_minor,31,0,0,0,2,1,0,0,0,21,60,0,0,0,49,0,0,0,59,48,1,0,0,0
Moment（SMAP） ,C#/D♭_Major,0,0,12,0,0,0,0,3,0,0,3,2,44,0,0,0,40,0,0,0,0,47,0,0
さかさまの空（SMAP） ,G#/A♭_Major,1,22,31,0,0,2,36,0,3,0,1,19,8,0,0,0,14,0,2,0,10,23,0,0
セロリ（SMAP） ,F#/G♭_Major,0,7,6,0,0,0,5,15,0,0,0,0,20,0,0,0,0,26,0,0,0,9,21,0
シャレオツ（SMAP） ,F#/G♭_minor,1,0,43,2,30,0,4,0,3,3,1,0,0,38,0,0,2,0,11,0,0,0,26,2
愛が止まるまでは（SMAP） ,F#/G♭_Major,0,0,15,0,0,0,0,33,0,0,0,0,16,0,0,0,0,29,0,0,22,17,21,0
この瞬間、きっと夢じゃない（SMAP） ,A#/B♭_Major,0,7,0,0,2,8,27,0,0,0,26,0,0,0,0,25,2,0,0,0,22,0,0,0
そのまま（SMAP） ,F#/G♭_Major,0,0,10,0,0,0,0,0,0,0,0,0,36,0,0,0,0,51,0,0,0,30,7,0
BANG！BANG！バカンス！（SMAP） ,C_Major,3,0,0,0,0,28,0,0,0,18,3,0,0,1,33,0,2,0,12,6,3,0,0,0
そっと きゅっと（SMAP） ,F#/G♭_minor,0,0,0,13,28,0,0,0,25,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8
ハロー（SMAP） ,F_Major,22,0,0,0,0,21,0,0,0,0,16,0,0,0,0,18,0,0,6,22,19,7,0,0
ユーモアしちゃうよ（SMAP） ,D#/E♭_Major,0,20,0,0,1,0,36,0,1,0,8,17,0,0,1,9,20,10,6,0,33,4,8,0
ココカラ（SMAP） ,G_Major,17,2,7,0,21,1,8,0,0,3,1,0,0,0,30,0,11,0,12,26,10,0,7,10
Silence（SMAP） ,A_minor,40,0,0,0,3,0,0,0,43,0,0,0,3,0,0,0,0,0,0,51,18,0,0,25
華麗なる逆襲（SMAP） ,A_Major,0,0,10,4,24,0,2,0,36,0,1,0,22,33,2,0,13,9,18,0,0,0,9,19
真冬のラブレター（SMAP） ,A_Major,0,0,11,18,24,5,0,7,25,3,0,0,0,15,1,0,0,0,12,0,0,0,1,9
僕の半分（SMAP） ,F#/G♭_Major,0,0,13,0,0,0,0,28,0,0,6,5,12,0,0,0,0,19,0,0,12,17,28,0
掌の世界（SMAP） ,B_minor,0,0,0,0,5,0,0,0,0,0,0,0,0,10,45,0,0,0,38,0,0,0,0,52
弾丸ファイター（SMAP） ,D_Major,10,0,0,0,16,0,0,0,0,12,0,0,0,8,24,0,0,0,10,0,0,0,4,2
夜空ノムコウ（SMAP） ,F_Major,25,17,0,0,0,27,2,0,0,0,62,0,2,0,6,6,0,0,25,2,46,2,0,0
夜空ノムコウ～初心者向け簡単Ver.～（SMAP） ,F_Major,46,0,0,0,2,27,2,0,0,0,24,0,0,0,6,6,0,0,25,2,46,2,0,0
世界に一つだけの花君（SMAP） ,A_Major,0,0,0,0,50,0,0,0,56,0,15,0,0,27,4,0,0,0,45,0,0,0,13,0
手を繋ごう（SMAP） ,E_Major,1,1,3,15,15,15,29,2,4,1,34,0,0,4,3,23,3,7,12,1,6,0,14,2
ありがとう（SMAP） ,F_Major,32,0,0,0,0,13,0,0,0,0,20,0,0,0,0,15,0,0,0,18,22,0,0,0
Amazing Discovery（SMAP） ,A#/B♭_Major,0,4,0,0,0,2,26,0,0,0,23,0,0,0,4,18,0,0,0,0,32,0,0,0
反省のうた（Something ELse） ,A_Major,0,0,0,27,4,1,0,8,11,0,0,0,4,8,2,0,0,3,9,0,0,0,2,14
月の虹（Something ELse） ,F#/G♭_Major,0,0,9,0,0,0,0,8,0,0,4,0,14,0,0,0,0,9,0,0,9,9,17,0
ビデオテープ（Something ELse） ,F_Major,36,0,2,0,0,27,0,0,0,2,13,0,0,0,5,0,0,0,15,9,20,1,0,0
光の糸（Something ELse） ,G_Major,12,0,3,0,21,0,1,0,16,6,0,0,6,6,15,0,0,3,18,0,0,0,14,6
DiDiDi（Something ELse） ,C#/D♭_Major,0,0,26,0,0,0,0,0,0,0,0,12,44,0,0,0,10,0,0,0,0,4,0,0
パーフェクトドリーム（Something ELse） ,D#/E♭_Major,0,18,0,0,0,0,25,0,0,0,0,4,0,0,0,10,22,0,0,0,23,0,1,0
洗濯機のうた（Something ELse） ,A_Major,0,0,0,3,16,2,0,0,29,0,2,0,0,12,7,0,0,0,23,0,0,0,11,3
自転車ラプソディ＃1（Something ELse） ,A#/B♭_Major,0,0,0,0,0,6,34,0,0,0,34,0,2,0,0,20,8,0,0,0,13,0,0,0
cold flower（Something ELse） ,G_Major,20,5,0,0,21,0,0,0,0,20,3,0,0,0,17,0,0,0,0,0,0,0,0,8
残像（Something ELse） ,C#/D♭_Major,0,0,34,0,0,0,4,8,0,0,2,6,21,0,0,0,26,10,0,0,0,14,0,0
風と行きたかった（Something ELse） ,A_Major,0,0,0,4,13,0,0,0,19,6,4,0,0,19,4,0,0,0,35,0,0,0,6,19
夕立ち（Something ELse） ,D_Major,0,0,0,0,35,0,0,0,15,4,0,0,8,5,16,4,0,0,16,0,0,0,0,16
旅路（Something ELse） ,A#/B♭_Major,2,11,0,0,0,0,30,1,0,0,38,0,0,0,0,19,0,0,0,0,23,0,0,0
勇気の花（Something ELse） ,A#/B♭_Major,0,0,0,0,0,0,27,0,0,0,32,0,0,0,0,14,12,0,0,0,16,0,0,0
ギターマン（Something ELse） ,G#/A♭_Major,0,13,31,0,0,0,32,0,0,0,8,0,0,0,0,0,35,0,0,0,23,11,2,0
少年（Something ELse） ,B_minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,0,44
さよならじゃない（Something ELse） ,C_Major,16,0,0,0,0,6,0,0,0,12,13,1,0,0,15,0,4,0,0,16,11,0,0,0
be there（Something ELse） ,A#/B♭_Major,2,7,0,0,1,4,18,0,0,0,12,0,0,0,0,11,0,0,0,0,17,0,0,0
夏のラジオ（Something ELse） ,G#/A♭_Major,6,6,22,0,0,0,23,0,0,0,0,19,3,0,0,0,20,0,0,0,9,10,0,0
